"Date","remark","value"
2006-06-22,NA,0.109
2006-06-23,NA,0.109
2006-06-24,NA,0.109
2006-06-25,NA,0.141
2006-06-26,NA,0.435
2006-06-27,NA,0.385
2006-06-28,NA,0.275
2006-06-29,NA,0.169
2006-06-30,NA,0.125
2006-07-01,NA,0.122
2006-07-02,NA,0.12
2006-07-03,NA,0.118
2006-07-04,NA,0.116
2006-07-05,NA,0.115
2006-07-06,NA,0.114
2006-07-07,NA,0.113
2006-07-08,NA,0.112
2006-07-09,NA,0.112
2006-07-10,NA,0.111
2006-07-11,NA,0.247
2006-07-12,NA,0.272
2006-07-13,NA,0.195
2006-07-14,NA,0.163
2006-07-15,NA,0.154
2006-07-16,NA,0.148
2006-07-17,NA,0.143
2006-07-18,NA,0.138
2006-07-19,NA,0.134
2006-07-20,NA,0.249
2006-07-21,NA,0.157
2006-07-22,NA,0.141
2006-07-23,NA,0.137
2006-07-24,NA,0.137
2006-07-25,NA,0.136
2006-07-26,NA,0.151
2006-07-27,NA,0.184
2006-07-28,NA,0.21
2006-07-29,NA,0.199
2006-07-30,NA,0.159
2006-07-31,NA,0.154
2006-08-01,NA,0.153
2006-08-02,NA,0.152
2006-08-03,NA,0.152
2006-08-04,NA,0.151
2006-08-05,NA,0.15
2006-08-06,NA,0.205
2006-08-07,NA,0.187
2006-08-08,NA,0.125
2006-08-09,NA,0.094
2006-08-10,NA,0.093
2006-08-11,NA,0.093
2006-08-12,NA,0.092
2006-08-13,NA,0.092
2006-08-14,NA,0.091
2006-08-15,NA,0.09
2006-08-16,NA,0.09
2006-08-17,NA,0.09
2006-08-18,NA,0.093
2006-08-19,NA,0.19
2006-08-20,NA,0.102
2006-08-21,NA,0.09
2006-08-22,NA,0.09
2006-08-23,NA,0.092
2006-08-24,NA,0.389
2006-08-25,NA,0.39
2006-08-26,NA,0.319
2006-08-27,NA,0.25
2006-08-28,NA,0.202
2006-08-29,NA,0.174
2006-08-30,NA,0.15
2006-08-31,NA,0.139
2006-09-01,NA,0.138
2006-09-02,NA,0.138
2006-09-03,NA,0.138
2006-09-04,NA,0.147
2006-09-05,NA,0.143
2006-09-06,NA,0.132
2006-09-07,NA,0.125
2006-09-08,NA,0.125
2006-09-09,NA,0.125
2006-09-10,NA,0.125
2006-09-11,NA,0.147
2006-09-12,NA,0.568
2006-09-13,NA,0.607
2006-09-14,NA,0.374
2006-09-15,NA,0.244
2006-09-16,NA,0.201
2006-09-17,NA,0.165
2006-09-18,NA,0.133
2006-09-19,NA,0.105
2006-09-20,NA,0.092
2006-09-21,NA,0.09
2006-09-22,NA,0.088
2006-09-23,NA,0.087
2006-09-24,NA,0.085
2006-09-25,NA,0.083
2006-09-26,NA,0.081
2006-09-27,NA,0.08
2006-09-28,NA,0.081
2006-09-29,NA,0.081
2006-09-30,NA,0.082
2006-10-01,NA,0.06
2006-10-02,NA,0.06
2006-10-03,NA,0.06
2006-10-04,NA,0.141
2006-10-05,NA,0.144
2006-10-06,NA,0.106
2006-10-07,NA,0.079
2006-10-08,NA,0.071
2006-10-09,NA,0.068
2006-10-10,NA,0.065
2006-10-11,NA,0.062
2006-10-12,NA,0.06
2006-10-13,NA,0.058
2006-10-14,NA,0.057
2006-10-15,NA,0.055
2006-10-16,NA,0.054
2006-10-17,NA,0.102
2006-10-18,NA,0.11
2006-10-19,NA,0.095
2006-10-20,NA,0.079
2006-10-21,NA,0.075
2006-10-22,NA,0.114
2006-10-23,NA,0.12
2006-10-24,NA,0.11
2006-10-25,NA,0.095
2006-10-26,NA,0.082
2006-10-27,NA,0.07
2006-10-28,NA,0.06
2006-10-29,NA,0.053
2006-10-30,NA,0.048
2006-10-31,NA,0.043
2006-11-01,NA,0.039
2006-11-02,NA,0.037
2006-11-03,NA,0.035
2006-11-04,NA,0.033
2006-11-05,NA,0.032
2006-11-06,NA,0.03
2006-11-07,NA,0.03
2006-11-08,NA,0.03
2006-11-09,NA,0.03
2006-11-10,NA,0.03
2006-11-11,NA,0.03
2006-11-12,NA,0.03
2006-11-13,NA,0.03
2006-11-14,NA,0.03
2006-11-15,NA,0.03
2006-11-16,NA,0.03
2006-11-17,NA,0.03
2006-11-18,NA,0.03
2006-11-19,NA,0.03
2006-11-20,NA,0.03
2006-11-21,NA,0.03
2006-11-22,NA,0.03
2006-11-23,NA,0.03
2006-11-24,NA,0.03
2006-11-25,NA,0.03
2006-11-26,NA,0.044
2006-11-27,NA,0.187
2006-11-28,NA,0.344
2006-11-29,NA,0.243
2006-11-30,NA,0.15
2006-12-01,NA,0.108
2006-12-02,NA,0.083
2006-12-03,NA,0.073
2006-12-04,NA,0.07
2006-12-05,NA,0.067
2006-12-06,NA,0.065
2006-12-07,NA,0.063
2006-12-08,NA,0.06
2006-12-09,NA,0.058
2006-12-10,NA,0.056
2006-12-11,NA,0.054
2006-12-12,NA,0.054
2006-12-13,NA,0.054
2006-12-14,NA,0.054
2006-12-15,NA,0.055
2006-12-16,NA,0.055
2006-12-17,NA,0.055
2006-12-18,NA,0.055
2006-12-19,NA,0.055
2006-12-20,NA,0.057
2006-12-21,NA,0.114
2006-12-22,NA,0.123
2006-12-23,NA,0.09
2006-12-24,NA,0.08
2006-12-25,NA,0.074
2006-12-26,NA,0.072
2006-12-27,NA,0.071
2006-12-28,NA,0.07
2006-12-29,NA,0.069
2006-12-30,NA,0.069
2006-12-31,NA,0.068
2007-01-01,NA,0.067
2007-01-02,NA,0.066
2007-01-03,NA,0.065
2007-01-04,NA,0.064
2007-01-05,NA,0.063
2007-01-06,NA,0.062
2007-01-07,NA,0.062
2007-01-08,NA,0.061
2007-01-09,NA,0.06
2007-01-10,NA,0.06
2007-01-11,NA,0.06
2007-01-12,NA,0.06
2007-01-13,NA,0.06
2007-01-14,NA,0.06
2007-01-15,NA,0.06
2007-01-16,NA,0.06
2007-01-17,NA,0.06
2007-01-18,NA,0.06
2007-01-19,NA,0.06
2007-01-20,NA,0.06
2007-01-21,NA,0.06
2007-01-22,NA,0.06
2007-01-23,NA,0.06
2007-01-24,NA,0.06
2007-01-25,NA,0.06
2007-01-26,NA,0.06
2007-01-27,NA,0.06
2007-01-28,NA,0.06
2007-01-29,NA,0.06
2007-01-30,NA,0.06
2007-01-31,NA,0.06
2007-02-01,NA,0.06
2007-02-02,NA,0.06
2007-02-03,NA,0.06
2007-02-04,NA,0.06
2007-02-05,NA,0.06
2007-02-06,NA,0.06
2007-02-07,NA,0.06
2007-02-08,NA,0.06
2007-02-09,NA,0.06
2007-02-10,NA,0.06
2007-02-11,NA,0.06
2007-02-12,NA,0.06
2007-02-13,NA,0.06
2007-02-14,NA,0.06
2007-02-15,NA,0.06
2007-02-16,NA,0.06
2007-02-17,NA,0.06
2007-02-18,NA,0.06
2007-02-19,NA,0.06
2007-02-20,NA,0.06
2007-02-21,NA,0.06
2007-02-22,NA,0.06
2007-02-23,NA,0.06
2007-02-24,NA,0.06
2007-02-25,NA,0.06
2007-02-26,NA,0.06
2007-02-27,NA,0.06
2007-02-28,NA,0.06
2007-03-01,NA,0.06
2007-03-02,NA,0.06
2007-03-03,NA,0.06
2007-03-04,NA,0.06
2007-03-05,NA,0.06
2007-03-06,NA,0.06
2007-03-07,NA,0.06
2007-03-08,NA,0.06
2007-03-09,NA,0.06
2007-03-10,NA,0.06
2007-03-11,NA,0.062
2007-03-12,NA,0.255
2007-03-13,NA,1.02
2007-03-14,NA,0.696
2007-03-15,NA,0.419
2007-03-16,NA,0.292
2007-03-17,NA,0.208
2007-03-18,NA,0.15
2007-03-19,NA,0.115
2007-03-20,NA,0.1
2007-03-21,NA,0.144
2007-03-22,NA,0.74
2007-03-23,NA,0.451
2007-03-24,NA,0.276
2007-03-25,NA,0.197
2007-03-26,NA,0.163
2007-03-27,NA,0.153
2007-03-28,NA,0.144
2007-03-29,NA,0.136
2007-03-30,NA,0.145
2007-03-31,NA,0.285
2007-04-01,NA,0.347
2007-04-02,NA,0.205
2007-04-03,NA,0.502
2007-04-04,NA,0.354
2007-04-05,NA,0.191
2007-04-06,NA,0.119
2007-04-07,NA,0.1
2007-04-08,NA,0.089
2007-04-09,NA,0.082
2007-04-10,NA,0.076
2007-04-11,NA,0.072
2007-04-12,NA,0.083
2007-04-13,NA,0.095
2007-04-14,NA,0.083
2007-04-15,NA,0.072
2007-04-16,NA,0.052
2007-04-17,NA,0.046
2007-04-18,NA,0.047
2007-04-19,NA,0.048
2007-04-20,NA,0.05
2007-04-21,NA,0.051
2007-04-22,NA,0.052
2007-04-23,NA,0.058
2007-04-24,NA,0.08
2007-04-25,NA,0.105
2007-04-26,NA,0.129
2007-04-27,NA,0.154
2007-04-28,NA,0.125
2007-04-29,NA,0.073
2007-04-30,NA,0.065
2007-05-01,NA,0.065
2007-05-02,NA,0.065
2007-05-03,NA,0.064
2007-05-04,NA,0.064
2007-05-05,NA,0.064
2007-05-06,NA,0.064
2007-05-07,NA,0.064
2007-05-08,NA,0.064
2007-05-09,NA,0.064
2007-05-10,NA,0.063
2007-05-11,NA,0.063
2007-05-12,NA,0.063
2007-05-13,NA,0.063
2007-05-14,NA,0.063
2007-05-15,NA,0.063
2007-05-16,NA,0.063
2007-05-17,NA,0.062
2007-05-18,NA,0.062
2007-05-19,NA,0.062
2007-05-20,NA,0.062
2007-05-21,NA,0.062
2007-05-22,NA,0.062
2007-05-23,NA,0.062
2007-05-24,NA,0.061
2007-05-25,NA,0.061
2007-05-26,NA,0.061
2007-05-27,NA,0.061
2007-05-28,NA,0.061
2007-05-29,NA,0.061
2007-05-30,NA,0.061
2007-05-31,NA,0.06
2007-06-01,NA,0.06
2007-06-02,NA,0.06
2007-06-03,NA,0.081
2007-06-04,NA,0.249
2007-06-05,NA,0.216
2007-06-06,NA,0.174
2007-06-07,NA,0.142
2007-06-08,NA,0.131
2007-06-09,NA,0.125
2007-06-10,NA,0.12
2007-06-11,NA,0.12
2007-06-12,NA,0.119
2007-06-13,NA,0.119
2007-06-14,NA,0.118
2007-06-15,NA,0.118
2007-06-16,NA,0.118
2007-06-17,NA,0.117
2007-06-18,NA,0.117
2007-06-19,NA,0.117
2007-06-20,NA,0.117
2007-06-21,NA,0.117
2007-06-22,NA,0.117
2007-06-23,NA,0.117
2007-06-24,NA,0.117
2007-06-25,NA,0.117
2007-06-26,NA,0.117
2007-06-27,NA,0.117
2007-06-28,NA,0.117
2007-06-29,NA,0.117
2007-06-30,NA,0.117
2007-07-01,NA,0.117
2007-07-02,NA,0.117
2007-07-03,NA,0.207
2007-07-04,NA,0.575
2007-07-05,NA,0.325
2007-07-06,NA,0.209
2007-07-07,NA,0.198
2007-07-08,NA,0.192
2007-07-09,NA,0.187
2007-07-10,NA,0.198
2007-07-11,NA,0.191
2007-07-12,NA,0.183
2007-07-13,NA,0.179
2007-07-14,NA,0.176
2007-07-15,NA,0.175
2007-07-16,NA,0.174
2007-07-17,NA,0.173
2007-07-18,NA,0.172
2007-07-19,NA,0.171
2007-07-20,NA,0.17
2007-07-21,NA,0.169
2007-07-22,NA,0.168
2007-07-23,NA,0.167
2007-07-24,NA,0.166
2007-07-25,NA,0.164
2007-07-26,NA,0.163
2007-07-27,NA,0.162
2007-07-28,NA,0.161
2007-07-29,NA,0.16
2007-07-30,NA,0.16
2007-07-31,NA,0.159
2007-08-01,NA,0.158
2007-08-02,NA,0.157
2007-08-03,NA,0.157
2007-08-04,NA,0.184
2007-08-05,NA,0.265
2007-08-06,NA,0.213
2007-08-07,NA,0.157
2007-08-08,NA,0.143
2007-08-09,NA,0.141
2007-08-10,NA,0.139
2007-08-11,NA,0.136
2007-08-12,NA,0.134
2007-08-13,NA,0.132
2007-08-14,NA,0.13
2007-08-15,NA,0.128
2007-08-16,NA,0.126
2007-08-17,NA,0.132
2007-08-18,NA,0.187
2007-08-19,NA,0.843
2007-08-20,NA,0.565
2007-08-21,NA,0.522
2007-08-22,NA,0.5
2007-08-23,NA,0.492
2007-08-24,NA,0.531
2007-08-25,NA,0.45
2007-08-26,NA,0.398
2007-08-27,NA,0.359
2007-08-28,NA,0.322
2007-08-29,NA,0.276
2007-08-30,NA,0.233
2007-08-31,NA,0.197
2007-09-01,NA,0.167
2007-09-02,NA,0.153
2007-09-03,NA,0.142
2007-09-04,NA,0.133
2007-09-05,NA,0.127
2007-09-06,NA,0.125
2007-09-07,NA,0.123
2007-09-08,NA,0.121
2007-09-09,NA,0.119
2007-09-10,NA,0.15
2007-09-11,NA,0.182
2007-09-12,NA,0.136
2007-09-13,NA,0.102
2007-09-14,NA,0.091
2007-09-15,NA,0.083
2007-09-16,NA,0.076
2007-09-17,NA,0.072
2007-09-18,NA,0.071
2007-09-19,NA,0.073
2007-09-20,NA,0.074
2007-09-21,NA,0.13
2007-09-22,NA,0.133
2007-09-23,NA,0.114
2007-09-24,NA,0.104
2007-09-25,NA,0.095
2007-09-26,NA,0.086
2007-09-27,NA,0.078
2007-09-28,NA,0.07
2007-09-29,NA,0.065
2007-09-30,NA,0.065
2007-10-01,NA,0.211
2007-10-02,NA,0.219
2007-10-03,NA,0.273
2007-10-04,NA,0.224
2007-10-05,NA,0.159
2007-10-06,NA,0.133
2007-10-07,NA,0.123
2007-10-08,NA,0.114
2007-10-09,NA,0.106
2007-10-10,NA,0.101
2007-10-11,NA,0.097
2007-10-12,NA,0.092
2007-10-13,NA,0.087
2007-10-14,NA,0.083
2007-10-15,NA,0.08
2007-10-16,NA,0.12
2007-10-17,NA,0.178
2007-10-18,NA,0.178
2007-10-19,NA,0.134
2007-10-20,NA,0.16
2007-10-21,NA,0.185
2007-10-22,NA,0.209
2007-10-23,NA,0.196
2007-10-24,NA,0.168
2007-10-25,NA,0.14
2007-10-26,NA,0.112
2007-10-27,NA,0.093
2007-10-28,NA,0.083
2007-10-29,NA,0.074
2007-10-30,NA,0.067
2007-10-31,NA,0.066
2007-11-01,NA,0.065
2007-11-02,NA,0.064
2007-11-03,NA,0.063
2007-11-04,NA,0.061
2007-11-05,NA,0.06
2007-11-06,NA,0.059
2007-11-07,NA,0.058
2007-11-08,NA,0.057
2007-11-09,NA,0.056
2007-11-10,NA,0.055
2007-11-11,NA,0.053
2007-11-12,NA,0.052
2007-11-13,NA,0.051
2007-11-14,NA,0.05
2007-11-15,NA,0.05
2007-11-16,NA,0.05
2007-11-17,NA,0.049
2007-11-18,NA,0.049
2007-11-19,NA,0.049
2007-11-20,NA,0.049
2007-11-21,NA,0.049
2007-11-22,NA,0.049
2007-11-23,NA,0.048
2007-11-24,NA,0.048
2007-11-25,NA,0.048
2007-11-26,NA,0.048
2007-11-27,NA,0.048
2007-11-28,NA,0.048
2007-11-29,NA,0.047
2007-11-30,NA,0.047
2007-12-01,NA,0.047
2007-12-02,NA,0.047
2007-12-03,NA,0.047
2007-12-04,NA,0.046
2007-12-05,NA,0.046
2007-12-06,NA,0.046
2007-12-07,NA,0.046
2007-12-08,NA,0.046
2007-12-09,NA,0.046
2007-12-10,NA,0.045
2007-12-11,NA,0.045
2007-12-12,NA,0.045
2007-12-13,NA,0.045
2007-12-14,NA,0.045
2007-12-15,NA,0.045
2007-12-16,NA,0.046
2007-12-17,NA,0.046
2007-12-18,NA,0.046
2007-12-19,NA,0.046
2007-12-20,NA,0.046
2007-12-21,NA,0.046
2007-12-22,NA,0.047
2007-12-23,NA,0.047
2007-12-24,NA,0.047
2007-12-25,NA,0.047
2007-12-26,NA,0.047
2007-12-27,NA,0.047
2007-12-28,NA,0.048
2007-12-29,NA,0.048
2007-12-30,NA,0.048
2007-12-31,NA,0.048
2008-01-01,NA,0.048
2008-01-02,NA,0.048
2008-01-03,NA,0.049
2008-01-04,NA,0.049
2008-01-05,NA,0.049
2008-01-06,NA,0.049
2008-01-07,NA,0.049
2008-01-08,NA,0.049
2008-01-09,NA,0.05
2008-01-10,NA,0.05
2008-01-11,NA,0.05
2008-01-12,NA,0.05
2008-01-13,NA,0.05
2008-01-14,NA,0.05
2008-01-15,NA,0.051
2008-01-16,NA,0.051
2008-01-17,NA,0.051
2008-01-18,NA,0.051
2008-01-19,NA,0.051
2008-01-20,NA,0.051
2008-01-21,NA,0.052
2008-01-22,NA,0.052
2008-01-23,NA,0.052
2008-01-24,NA,0.052
2008-01-25,NA,0.052
2008-01-26,NA,0.053
2008-01-27,NA,0.053
2008-01-28,NA,0.053
2008-01-29,NA,0.053
2008-01-30,NA,0.054
2008-01-31,NA,0.054
2008-02-01,NA,0.054
2008-02-02,NA,0.054
2008-02-03,NA,0.055
2008-02-04,NA,0.055
2008-02-05,NA,0.055
2008-02-06,NA,0.055
2008-02-07,NA,0.056
2008-02-08,NA,0.056
2008-02-09,NA,0.056
2008-02-10,NA,0.057
2008-02-11,NA,0.057
2008-02-12,NA,0.057
2008-02-13,NA,0.057
2008-02-14,NA,0.058
2008-02-15,NA,0.058
2008-02-16,NA,0.058
2008-02-17,NA,0.058
2008-02-18,NA,0.059
2008-02-19,NA,0.059
2008-02-20,NA,0.059
2008-02-21,NA,0.06
2008-02-22,NA,0.06
2008-02-23,NA,0.06
2008-02-24,NA,0.062
2008-02-25,NA,0.067
2008-02-26,NA,0.072
2008-02-27,NA,0.077
2008-02-28,NA,0.082
2008-02-29,NA,0.087
2008-03-01,NA,0.091
2008-03-02,NA,0.096
2008-03-03,NA,0.218
2008-03-04,NA,0.196
2008-03-05,NA,0.136
2008-03-06,NA,0.096
2008-03-07,NA,0.083
2008-03-08,NA,0.081
2008-03-09,NA,0.079
2008-03-10,NA,0.078
2008-03-11,NA,0.076
2008-03-12,NA,0.075
2008-03-13,NA,0.289
2008-03-14,NA,0.623
2008-03-15,NA,0.596
2008-03-16,NA,0.432
2008-03-17,NA,0.298
2008-03-18,NA,0.26
2008-03-19,NA,0.32
2008-03-20,NA,0.278
2008-03-21,NA,0.206
2008-03-22,NA,0.146
2008-03-23,NA,0.126
2008-03-24,NA,0.116
2008-03-25,NA,0.193
2008-03-26,NA,0.271
2008-03-27,NA,0.193
2008-03-28,NA,0.149
2008-03-29,NA,0.123
2008-03-30,NA,0.114
2008-03-31,NA,0.182
2008-04-01,NA,0.287
2008-04-02,NA,0.2
2008-04-03,NA,0.127
2008-04-04,NA,0.108
2008-04-05,NA,0.101
2008-04-06,NA,0.094
2008-04-07,NA,0.088
2008-04-08,NA,0.136
2008-04-09,NA,0.29
2008-04-10,NA,0.294
2008-04-11,NA,0.497
2008-04-12,NA,0.469
2008-04-13,NA,0.299
2008-04-14,NA,0.186
2008-04-15,NA,0.143
2008-04-16,NA,0.13
2008-04-17,NA,0.125
2008-04-18,NA,0.157
2008-04-19,NA,0.17
2008-04-20,NA,0.131
2008-04-21,NA,0.109
2008-04-22,NA,0.102
2008-04-23,NA,0.092
2008-04-24,NA,0.099
2008-04-25,NA,0.203
2008-04-26,NA,0.113
2008-04-27,NA,0.087
2008-04-28,NA,0.078
2008-04-29,NA,0.074
2008-04-30,NA,0.073
2008-05-01,NA,0.072
2008-05-02,NA,0.071
2008-05-03,NA,0.07
2008-05-04,NA,0.069
2008-05-05,NA,0.068
2008-05-06,NA,0.069
2008-05-07,NA,0.07
2008-05-08,NA,0.072
2008-05-09,NA,0.073
2008-05-10,NA,0.074
2008-05-11,NA,0.075
2008-05-12,NA,0.076
2008-05-13,NA,0.077
2008-05-14,NA,0.086
2008-05-15,NA,0.088
2008-05-16,NA,0.086
2008-05-17,NA,0.084
2008-05-18,NA,0.082
2008-05-19,NA,0.08
2008-05-20,NA,0.079
2008-05-21,NA,0.089
2008-05-22,NA,0.1
2008-05-23,NA,0.111
2008-05-24,NA,0.122
2008-05-25,NA,0.134
2008-05-26,NA,0.141
2008-05-27,NA,0.144
2008-05-28,NA,0.147
2008-05-29,NA,0.15
2008-05-30,NA,0.153
2008-05-31,NA,0.156
2008-06-01,NA,0.159
2008-06-02,NA,0.162
2008-06-03,NA,0.165
2008-06-04,NA,0.168
2008-06-05,NA,0.171
2008-06-06,NA,0.174
2008-06-07,NA,0.429
2008-06-08,NA,1.14
2008-06-09,NA,0.876
2008-06-10,NA,0.634
2008-06-11,NA,0.549
2008-06-12,NA,0.594
2008-06-13,NA,0.911
2008-06-14,NA,0.55
2008-06-15,NA,0.315
2008-06-16,NA,0.331
2008-06-17,NA,0.393
2008-06-18,NA,0.324
2008-06-19,NA,0.237
2008-06-20,NA,0.199
2008-06-21,NA,0.172
2008-06-22,NA,0.156
2008-06-23,NA,0.148
2008-06-24,NA,0.141
2008-06-25,NA,0.143
2008-06-26,NA,0.166
2008-06-27,NA,0.282
2008-06-28,NA,0.666
2008-06-29,NA,0.341
2008-06-30,NA,0.243
2008-07-01,NA,0.193
2008-07-02,NA,0.181
2008-07-03,NA,0.169
2008-07-04,NA,0.158
2008-07-05,NA,0.156
2008-07-06,NA,0.156
2008-07-07,NA,0.247
2008-07-08,NA,0.434
2008-07-09,NA,0.347
2008-07-10,NA,0.263
2008-07-11,NA,0.787
2008-07-12,NA,0.714
2008-07-13,NA,0.497
2008-07-14,NA,0.323
2008-07-15,NA,0.271
2008-07-16,NA,0.227
2008-07-17,NA,0.192
2008-07-18,NA,0.187
2008-07-19,NA,0.184
2008-07-20,NA,0.177
2008-07-21,NA,0.16
2008-07-22,NA,0.151
2008-07-23,NA,0.145
2008-07-24,NA,0.14
2008-07-25,NA,0.135
2008-07-26,NA,0.13
2008-07-27,NA,0.125
2008-07-28,NA,0.12
2008-07-29,NA,0.123
2008-07-30,NA,0.131
2008-07-31,NA,0.142
2008-08-01,NA,0.162
2008-08-02,NA,0.182
2008-08-03,NA,0.202
2008-08-04,NA,0.242
2008-08-05,NA,0.286
2008-08-06,NA,0.202
2008-08-07,NA,0.178
2008-08-08,NA,0.16
2008-08-09,NA,0.142
2008-08-10,NA,0.124
2008-08-11,NA,0.107
2008-08-12,NA,0.102
2008-08-13,NA,0.101
2008-08-14,NA,0.101
2008-08-15,NA,0.101
2008-08-16,NA,0.101
2008-08-17,NA,0.1
2008-08-18,NA,0.1
2008-08-19,NA,0.1
2008-08-20,NA,0.099
2008-08-21,NA,0.099
2008-08-22,NA,0.099
2008-08-23,NA,0.098
2008-08-24,NA,0.098
2008-08-25,NA,0.098
2008-08-26,NA,0.097
2008-08-27,NA,0.097
2008-08-28,NA,0.097
2008-08-29,NA,0.096
2008-08-30,NA,0.096
2008-08-31,NA,0.096
2008-09-01,NA,0.096
2008-09-02,NA,0.095
2008-09-03,NA,0.095
2008-09-04,NA,0.095
2008-09-05,NA,0.094
2008-09-06,NA,0.094
2008-09-07,NA,0.094
2008-09-08,NA,0.093
2008-09-09,NA,0.093
2008-09-10,NA,0.093
2008-09-11,NA,0.092
2008-09-12,NA,0.092
2008-09-13,NA,0.125
2008-09-14,NA,0.131
2008-09-15,NA,0.119
2008-09-16,NA,0.11
2008-09-17,NA,0.105
2008-09-18,NA,0.101
2008-09-19,NA,0.1
2008-09-20,NA,0.1
2008-09-21,NA,0.099
2008-09-22,NA,0.099
2008-09-23,NA,0.098
2008-09-24,NA,0.098
2008-09-25,NA,0.097
2008-09-26,NA,0.097
2008-09-27,NA,0.096
2008-09-28,NA,0.096
2008-09-29,NA,0.095
2008-09-30,NA,0.091
2008-10-01,NA,0.072
2008-10-02,NA,0.071
2008-10-03,NA,0.071
2008-10-04,NA,0.071
2008-10-05,NA,0.082
2008-10-06,NA,0.1
2008-10-07,NA,0.121
2008-10-08,NA,0.164
2008-10-09,NA,0.088
2008-10-10,NA,0.073
2008-10-11,NA,0.07
2008-10-12,NA,0.07
2008-10-13,NA,0.07
2008-10-14,NA,0.071
2008-10-15,NA,0.072
2008-10-16,NA,0.077
2008-10-17,NA,0.078
2008-10-18,NA,0.071
2008-10-19,NA,0.069
2008-10-20,NA,0.066
2008-10-21,NA,0.063
2008-10-22,NA,0.066
2008-10-23,NA,0.09
2008-10-24,NA,0.118
2008-10-25,NA,0.1
2008-10-26,NA,0.082
2008-10-27,NA,0.067
2008-10-28,NA,0.059
2008-10-29,NA,0.056
2008-10-30,NA,0.053
2008-10-31,NA,0.053
2008-11-01,NA,0.052
2008-11-02,NA,0.052
2008-11-03,NA,0.052
2008-11-04,NA,0.051
2008-11-05,NA,0.051
2008-11-06,NA,0.05
2008-11-07,NA,0.05
2008-11-08,NA,0.05
2008-11-09,NA,0.049
2008-11-10,NA,0.049
2008-11-11,NA,0.049
2008-11-12,NA,0.053
2008-11-13,NA,0.077
2008-11-14,NA,0.094
2008-11-15,NA,0.069
2008-11-16,NA,0.053
2008-11-17,NA,0.046
2008-11-18,NA,0.046
2008-11-19,NA,0.045
2008-11-20,NA,0.044
2008-11-21,NA,0.044
2008-11-22,NA,0.043
2008-11-23,NA,0.043
2008-11-24,NA,0.042
2008-11-25,NA,0.041
2008-11-26,NA,0.041
2008-11-27,NA,0.04
2008-11-28,NA,0.04
2008-11-29,NA,0.041
2008-11-30,NA,0.041
2008-12-01,NA,0.041
2008-12-02,NA,0.042
2008-12-03,NA,0.042
2008-12-04,NA,0.043
2008-12-05,NA,0.043
2008-12-06,NA,0.044
2008-12-07,NA,0.044
2008-12-08,NA,0.044
2008-12-09,NA,0.045
2008-12-10,NA,0.045
2008-12-11,NA,0.046
2008-12-12,NA,0.046
2008-12-13,NA,0.047
2008-12-14,NA,0.058
2008-12-15,NA,0.086
2008-12-16,NA,0.066
2008-12-17,NA,0.042
2008-12-18,NA,0.038
2008-12-19,NA,0.035
2008-12-20,NA,0.032
2008-12-21,NA,0.032
2008-12-22,NA,0.034
2008-12-23,NA,0.036
2008-12-24,NA,0.038
2008-12-25,NA,0.041
2008-12-26,NA,0.051
2008-12-27,NA,0.19
2008-12-28,NA,0.433
2008-12-29,NA,0.181
2008-12-30,NA,0.107
2008-12-31,NA,0.085
2009-01-01,NA,0.072
2009-01-02,NA,0.062
2009-01-03,NA,0.056
2009-01-04,NA,0.056
2009-01-05,NA,0.057
2009-01-06,NA,0.057
2009-01-07,NA,0.057
2009-01-08,NA,0.058
2009-01-09,NA,0.058
2009-01-10,NA,0.058
2009-01-11,NA,0.059
2009-01-12,NA,0.059
2009-01-13,NA,0.06
2009-01-14,NA,0.06
2009-01-15,NA,0.06
2009-01-16,NA,0.061
2009-01-17,NA,0.061
2009-01-18,NA,0.062
2009-01-19,NA,0.062
2009-01-20,NA,0.062
2009-01-21,NA,0.063
2009-01-22,NA,0.063
2009-01-23,NA,0.064
2009-01-24,NA,0.064
2009-01-25,NA,0.064
2009-01-26,NA,0.065
2009-01-27,NA,0.065
2009-01-28,NA,0.066
2009-01-29,NA,0.066
2009-01-30,NA,0.067
2009-01-31,NA,0.067
2009-02-01,NA,0.068
2009-02-02,NA,0.068
2009-02-03,NA,0.068
2009-02-04,NA,0.069
2009-02-05,NA,0.069
2009-02-06,NA,0.07
2009-02-07,NA,0.07
2009-02-08,NA,0.071
2009-02-09,NA,0.223
2009-02-10,NA,1.24
2009-02-11,NA,1.04
2009-02-12,NA,0.556
2009-02-13,NA,0.321
2009-02-14,NA,0.229
2009-02-15,NA,0.168
2009-02-16,NA,0.14
2009-02-17,NA,0.128
2009-02-18,NA,0.116
2009-02-19,NA,0.106
2009-02-20,NA,0.096
2009-02-21,NA,0.089
2009-02-22,NA,0.082
2009-02-23,NA,0.079
2009-02-24,NA,0.083
2009-02-25,NA,0.093
2009-02-26,NA,0.725
2009-02-27,NA,1.33
2009-02-28,NA,0.784
2009-03-01,NA,0.42
2009-03-02,NA,0.26
2009-03-03,NA,0.182
2009-03-04,NA,0.282
2009-03-05,NA,0.594
2009-03-06,NA,0.619
2009-03-07,NA,0.997
2009-03-08,NA,1.35
2009-03-09,NA,1.18
2009-03-10,NA,0.982
2009-03-11,NA,0.681
2009-03-12,NA,0.467
2009-03-13,NA,0.362
2009-03-14,NA,0.318
2009-03-15,NA,0.271
2009-03-16,NA,0.23
